五谷杂粮,0.906,15.8
调味酱,1,7.9
蛋类,0.994,6.78
饼干,1,4.3
蔬菜,0.246,6.56
蔬菜,0.001,9
调味料,1,7.3
调味料,1,6.9
糕点,1,8.9
蔬菜,0.204,15.6
南北干货,0.274,19.8
常温乳品,16,3
无糖食品,1,16.9
蔬菜,0.432,6.56
口香糖,1,9.7
果汁饮料,1,13.7
冷冻点心,1,5.5
蔬菜,0.564,3.96
蔬菜,0.216,6.56
蔬菜,0.83,2.56
五谷杂粮,1.006,5.9
调味料,1,1.3
蔬菜,1.24,3.96
蔬菜,0.298,7.8
蔬菜,0.324,7.6
蜜饯,2,4.5
调味料,1,3.9
糕点,0.212,15.8
炒货,1,6.5
蔬菜,0.485,5
盐/糖,1,3.2
常温乳品,12,5.3
水果,0.537,11.98
现制中式面点,4,0.5
饼干,1,4.3
蔬菜,8,2
袋装速食面组,1,5.9
南北干货,0.268,19.8
果汁饮料,1,3.8
乳饮料,1,4.5
水果,1.43,2
糕点,1,10.5
糖果,1,5.9
饼干,0.17,19.8
水果,0.862,9.96
加工豆类,0.278,2.96
炒货,1,6.9
蔬菜,0.748,5.6
糖果,1,3.2
酱菜类,1,1.9
饼干,1,5.3
饼干,1,5.7
炒货,0.32,13.8
调味料,1,2.9
糕点,1,6.9
蔬菜,0.421,5.8
饼干,1,15.9
膨化点心,1,7.9
蔬菜,0.426,5.6
袋装速食面,4,3
液体调料,1,8.2
进口食品,1,15.8
无糖食品,1,38
桶杯装速食面,1,4
猪肉,0.554,27.8
调味料,1,8.9
女内衣裤,1,14.5
蔬菜,0.657,5
蔬菜,0.559,1.96
蔬菜,0.324,3.96
酱菜类,1,1.7
膨化点心,1,4
煮食面/粉,1,8.5
卫生巾,1,9.9
冷冻点心,1,13.9
蔬菜,0.298,3.8
蔬菜,0.29,9
洗衣用品,1,18.9
纸制品,1,1.7
糕点,0.186,39.8
炒货,0.366,13.8
饼干,1,7
纸制品,1,15.5
袋装速食面,1,3
胶水胶带,1,1.3
五谷杂粮,1.006,13.8
学生用品,1,4.7
调味料,4,1.9
洗衣用品,1,24.9
加工豆类,0.284,12
鸡产品,0.972,19.6
蔬菜,0.308,7.8
水果,1.478,5.96
蔬菜,0.447,3.96
乳饮料,1,5
液体调料,1,6.7
饼干,1,4.9
猪肉,1.436,25.8
煮食面/粉,1,6.7
常温肉制品,1,16.3
蔬菜,0.5,2.56
蔬菜,0.392,5
纸制品,1,10.9
净水,1,1.9
蔬菜,0.444,2.56
冷藏肉制品,1,15.9
蔬菜,0.432,12
蔬菜,0.604,12
浴厕厨清洁剂,1,4.9
现制中式面点,4,0.5
蔬菜,1.109,1.96
调味酱,1,10.7
冷藏料理,1,5.7
饼干,0.156,59.8
巧克力,0.35,37.8
即食熟制品,1,9.5
蔬菜,0.35,5.8
蔬菜,0.412,5.6
现制中式面点,0.136,6
南北干货,0.1,89.8
卫生巾,1,4.5
猪肉,0.258,29.8
常温肉制品,1,13.3
蔬菜,0.839,1.8
蔬菜,0.084,5
男袜,1,10
蔬菜,0.725,6.56
浴厕厨清洁剂,1,3.5
蔬菜,0.21,6
炒货,0.12,35
加工豆类,2,1.5
卫生巾,1,1.5
口腔卫生用品,1,24.7
蔬菜,1,4.98
加工豆类,0.514,2.96
蔬菜,0.21,5.56
蔬菜,0.597,3.96
纸制品,1,3.9
卫生巾,1,7.7
蔬菜,0.388,7.6
食用油,1,59.9
液体调料,1,11.3
常温肉制品,1,16.3
口香糖,1,10.4
加工豆类,0.184,7.76
加工豆类,2,1.5
蔬菜,0.332,1.48
凉拌熟食,0.464,20
调味料,1,3.7
调味酱,1,6.7
水果,1.386,2
冷藏乳品,1,4.9
盐/糖,1,5.9
蔬菜,0.454,5.6
调味酱,1,6.7
纸制品,1,12.9
鸡产品,0.674,19.6
蔬菜,0.33,9.96
蔬菜,0.524,1.76
水果,0.95,11.98
即食熟制品,1,8.3
纸制品,1,11.7
饼干,1,21.9
蔬菜,0.27,9.6
食用油,1,49.9
蔬菜,0.457,7.96
冷藏肉制品,1,12.3
冷藏乳品,1,8.9
巧克力,1,17
蔬菜,0.236,1.98
煮食面/粉,1,9.9
蔬菜,0.455,4
保鲜用品,1,4
南北干货,1,3.9
纸尿裤,1,33.7
洗衣用品,1,16.9
蔬菜,0.335,2.56
鸭产品,0.414,23
蛋类,0.784,6.78
洗护发用品,1,35.9
水果,1.172,4
五谷杂粮,0.996,5.58
水果,0.394,25.8
常温乳品,1,3.5
水果,0.906,17.6
蔬菜,0.45,16
水果,0.666,11.98
蔬菜,0.379,3.8
卫生巾,1,6.3
即食熟制品,1,2.2
口腔卫生用品,1,25.9
口腔卫生用品,1,26.9
加工豆类,2,1.5
南北干货,0.078,89.8
冷藏料理,1,55
纸制品,1,15.5
蔬菜,1.007,1.96
无糖食品,0.234,24
五谷杂粮,2.535,4.2
蜜饯,1,10.9
水果,0.778,17.6
男袜,1,14
蔬菜,0.234,7.8
蔬菜,0.878,1.96
加工豆类,0.438,7.76
蔬菜,0.748,5.8
饼干,1,3.2
煮食面/粉,1,6.3
蔬菜,0.91,3.16
冷藏料理,1,8.3
现制中式面点,0.487,6
纸制品,1,15.7
加工豆类,0.196,9.96
纸制品,1,24.9
蔬菜,0.37,2.58
酱菜类,4,0.5
蔬菜,0.22,9
蔬菜,0.172,4.98
冷冻点心,1,13.9
蔬菜,0.428,5.8
洗浴用品,1,3.5
炒货,0.292,11.8
南北干货,0.252,70
蔬菜,0.35,18
南北干货,0.22,70
常温乳品,1,3.5
水果,1.438,11.98
蛋类,1,11.9
蔬菜,0.774,2.58
蔬菜,0.828,3.16
南北干货,0.59,6.8
冲饮品,1,4.9
食用油,1,72
保鲜用品,1,4
饼干,1,3.5
蔬菜,0.768,1.96
蔬菜,0.359,3.96
蔬菜,1.164,1.8
炒货,1,6.5
五谷杂粮,2.342,5.58
蔬菜,0.84,9.96
调味料,1,2.9
冷藏乳品,1,12.9
南北干货,0.358,89.8
蔬菜,0.778,1.6
蔬菜,0.477,2.58
蔬菜,0.732,12
蔬菜,0.258,9.6
乳饮料,1,4.3
蔬菜,0.242,6.56
蔬菜,0.348,1.76
蔬菜,0.156,1.48
水果,0.38,25.8
袋装速食面组,1,14.7
蔬菜,0.114,5.98
水果,1.194,11.98
五谷杂粮,1.006,9.9
加工豆类,2,1.5
蔬菜,0.527,2.58
蔬菜,0.424,12
水果,1.322,17.6
糕点,1,9.7
蔬菜,0.418,3.56
保鲜用品,1,10
猪肉,0.212,29.8
蔬菜,0.162,6.56
液体调料,1,4.2
冷冻汤圆,1,5.9
调味料,1,2.9
液体调料,1,3.9
常温乳品,1,65
加工豆类,2,1.5
蔬菜,1.082,5.8
糕点,0.454,19.8
纸制品,1,13.9
冷藏乳品,1,11
猪肉,1.338,23.8
蔬菜,0.436,6.56
卫生巾,-1,4.3
五谷杂粮,1,21.9
现制中式面点,0.339,6
冷藏乳品,1,7.5
蔬菜,0.376,2.58
一次性用品,1,10
南北干货,1,20.3
凉拌熟食,0.31,20
蔬菜,2.848,1.6
蔬菜,0.385,7.6
调味料,1,8.5
蔬菜,0.223,1.98
调味料,1,5.3
蔬菜,1.182,1.8
饼干,1,21.9
卫生巾,1,11.9
蔬菜,0.388,5.8
口腔卫生用品,1,26.9
猪肉,0.232,29.8
冲饮品,1,4.2
厨房整理,1,13
膨化点心,1,3.8
水果,0.812,9.98
水果,0.448,25.8
水果,0.726,2
酱菜类,1,2.3
糕点,1,11.9
常温乳品,12,4.9
蔬菜,0.671,2.78
冷冻点心,1,13.9
咖啡,1,9.9
糕点,0.27,45.6
纸制品,1,15.5
液体调料,1,6.9
蔬菜,0.224,7.96
蔬菜,1.754,2.56
加工豆类,1,5.8
猪肉,0.186,29.8
蔬菜,0.404,3.96
蔬菜,1.062,2.56
蔬菜,0.61,5.6
蔬菜,0.661,1.8
水果,1.179,3.18
液体调料,1,2.9
蔬菜,0.34,5.56
蔬菜,0.495,5.8
调味酱,1,7.5
蔬菜,0.116,12
蔬菜,0.266,9.6
蔬菜,1.502,5.8
猪肉,0.562,27.8
卫生巾,1,8.7
蔬菜,0.336,3.56
五谷杂粮,0.62,18.3
现制中式面点,0.437,6
水果,1.01,3.98
五谷杂粮,1,49.9
蔬菜,1.388,3.96
咖啡,1,15.3
蜜饯,0.912,35.8
蔬菜,0.369,7.6
液体调料,1,1.9
蛋类,0.888,6.78
蔬菜,0.254,1.76
茶叶,1,28.7
加工豆类,2,1.5
酱菜类,1,5.9
蔬菜,0.534,6.56
酱菜类,1,4.3
南北干货,0.374,37.8
蔬菜,0.147,5.56
水果,0.806,2
酱菜类,1,8.2
洗衣用品,1,7.9
蔬菜,0.21,5.6
糕点,1,9.9
水果,1.008,5.96
蔬菜,1.38,2.56
五谷杂粮,0.706,9.9
调味油,1,22.3
膨化点心,1,6
蜜饯,1,5.5
蔬菜,0.496,2.56
南北干货,0.124,124
净水,1,3.5
啤酒,1,3.7
学生用品,1,42
蔬菜,0.312,9.96
蜜饯,0.322,27.8
蔬菜,0.736,2.58
五谷杂粮,1,19.9
蔬菜,0.398,5.6
蔬菜,0.674,3.96
五谷杂粮,1,57.9
炒货,0.414,35.8
碳酸饮料,1,2.8
水果,0.822,17.6
猪肉,0.166,29.8
蔬菜,0.177,15.6
炒货,0.066,35
蔬菜,0.968,1.8
冲调食品,1,18.3
卫生巾,1,4.3
盐/糖,1,2.3
纸制品,1,1.9
水果,0.58,5.96
口腔卫生用品,1,7.9
炒货,1,8.6
纸制品,1,17.7
冷藏乳品,1,4.9
蔬菜,0.54,7.96
水果,0.93,5.96
蔬菜,0.219,5.6
啤酒,2,2.2
灯具光源,1,18.5
水果,1.758,17.6
纸制品,1,5.9
猪肉,0.346,29.8
糕点,1,13.7
打扫用品,1,20
水果,0.488,30
蔬菜,0.456,6.56
化妆品,1,18.9
蔬菜,0.278,9.6
常温乳品,16,2.7
蔬菜,0.156,4.98
液体调料,1,5.9
蛋类,1.126,19.8
蔬菜,0.35,1.98
卫生巾,1,12.9
冷藏乳品,1,12.9
蜜饯,1,5.7
常温乳品,16,2.7
蔬菜,0.906,2.58
调味料,1,1.3
牛肉,0.244,80
蔬菜,0.368,12
蔬菜,4,2
液体调料,1,5.7
蔬菜,1.384,2.56
冷藏料理,1,8.3
口香糖,1,10.9
纸制品,2,15.9
煮食面/粉,3,1.7
蔬菜,0.486,5.8
常温乳品,6,2.7
鸭产品,1,1.6
蔬菜,0.31,12
调味酱,1,6.9
蔬菜,0.765,2.56
冷冻点心,1,6.7
五谷杂粮,2.413,5.58
蔬菜,0.166,9
水果,0.372,9.96
浴厕厨清洁剂,1,14.9
蔬菜,0.25,5
蔬菜,0.092,18
盐/糖,1,7.7
凉拌熟食,0.318,20
卫生巾,1,11.9
饼干,1,5.9
蔬菜,0.806,3.96
蔬菜,0.488,7.8
常温肉制品,1,13.3
酱菜类,1,1.7
纸制品,1,7.9
蔬菜,0.264,9.6
水果,1.096,11.98
冷冻点心,1,18.9
蔬菜,0.37,7.47
冷冻火锅类,0.502,32.6
水果,0.648,10
蔬菜,0.906,2.56
饼干,1,3.9
蔬菜,0.31,9.6
蔬菜,0.724,1.8
酱菜类,4,0.5
蔬菜,0.19,9.6
调味酱,1,3.9
猪肉,1.184,25.6
糕点,1,6.9
蔬菜,0.286,5.8
卫生巾,1,5.7
煮食面/粉,1,4.9
冲饮品,1,4.9
纸制品,1,3.7
蔬菜,0.504,1.6
水果,1.036,23
饼干,1,4.5
冷藏乳品,1,8.6
饼干,0.22,19.8
加工豆类,0.781,2.96
膨化点心,1,4.5
水果,0.414,11.98
水果,0.746,17.8
调味酱,1,7.7
巧克力,1,14.3
袋装速食面组,1,14.7
蜜饯,3,3.9
蔬菜,0.43,6
蔬菜,0.32,6.56
地垫类,1,9
其它加工,0.192,2
水果,0.514,11.98
即食熟制品,1,5.9
水果,0.39,23
水果,0.792,17.6
卫生巾,1,4.3
加工豆类,0.208,7.76
水果,0.994,3.18
地垫类,1,9
卫浴用品,1,11
酱菜类,6,0.5
常温肉制品,1,16.3
冲调食品,1,24.3
蔬菜,0.923,3.96
水果,1.13,2
酱菜类,1,1.9
蔬菜,0.168,16.8
一次性用品,1,4.9
蔬菜,0.906,2.56
蔬菜,0.546,56
口腔卫生用品,1,4.9
男袜,1,14.5
蔬菜,0.506,3.96
水果,2.018,2
水果,0.46,30
果冻,1,4
水果,0.56,5.96
水果,0.61,5.96
盐/糖,1,1.5
调味酱,1,14.3
饼干,1,2.9
冷藏乳品,1,5.5
罐头,1,4.9
饼干,1,3.7
茶饮料,1,2.5
常温乳品,5,10.4
煮食面/粉,1,10.7
蛋类,0.888,6.78
纸制品,1,3.9
蔬菜,4,2
蔬菜,0.628,4
膨化点心,1,3.3
口香糖,1,10
蔬菜,0.254,3.96
蛋类,0.898,6.78
凉拌熟食,0.56,20
水果,2.366,9.98
蔬菜,0.204,7.96
蛋类,0.854,6.78
水果,0.414,17.8
煮食面/粉,2,2.9
蜜饯,1,4.5
冷藏乳品,4,5
煮食面/粉,1,5.3
糕点,0.496,19.8
饼干,1,3.7
冷冻点心,1,5.5
调味料,0.052,26
蔬菜,0.146,3.8
卫生巾,1,5.7
蔬菜,0.67,6.56
水果,0.51,25.8
蔬菜,0.438,7.8
蔬菜,0.462,1.98
饼干,0.132,39.8
卫生巾,1,4.7
卫生巾,1,4.7
口腔卫生用品,1,3.7
蔬菜,0.277,6
蔬菜,0.389,5.6
调味酱,1,9.5
蔬菜,0.64,12
毯子,1,109
水果,0.716,17.6
蔬菜,0.614,9.6
液体调料,1,12.3
糖果,1,1
糖果,1,3
纸制品,1,14.7
冷冻汤圆,1,8.3
液体调料,1,3.9
蔬菜,0.258,7.8
蔬菜,1.446,5.8
其它加工,0.606,2
饼干,1,3.7
液体调料,3,1.3
盐/糖,1,4.9
浴厕厨清洁剂,1,19.9
蔬菜,0.254,6
蔬菜,0.334,6.56
酱菜类,6,0.5
糖果,1,13
果冻,1,3.3
蔬菜,0.74,2.58
蛋类,0.788,6.78
常温乳品,2,2.1
糕点,0.162,51.6
水果,1.092,17.6
蔬菜,0.121,15.6
加工豆类,0.346,7.76
水果,1.282,17.6
干货水产,0.206,17.8
蔬菜,1.068,1.96
水果,0.546,5.96
卫生巾,1,8.9
笔类,1,12.9
蔬菜,0.216,12
调味酱,1,7.9
膨化点心,1,2.5
蔬菜,0.504,2.78
卫生巾,1,4.9
蔬菜,1.151,3.96
蔬菜,0.116,12
液体调料,1,4.3
袋装速食面组,1,22.5
口腔卫生用品,1,16.9
蔬菜,0.382,5.8
冷冻火锅类,0.306,32.6
蔬菜,1.839,1.8
蔬菜,0.504,5.8
水果,1.13,2
蔬菜,1.121,3.96
蛋类,0.854,6.78
袋装速食面,1,3
其它加工,0.194,2
调味酱,1,7.9
蔬菜,1.51,5
纸制品,1,3.7
糕点,1,12.9
猪肉,0.458,29.8
饼干,1,4.3
蔬菜,0.295,1.48
食用油,1,109
蔬菜,1,4.98
卤制熟食,0.22,76
水果,1.544,17.8
袋装速食面,1,3
常温乳品,4,2.1
炒货,1,6.5
饼干,1,6.9
水果,0.24,7.98
蛋类,0.886,6.78
卫浴用品,1,5
蔬菜,0.64,12
口腔卫生用品,1,29.9
水果,1.096,3.18
食用油,1,84.9
常温乳品,24,3
糕点,1,15.9
蔬菜,0.223,5.56
调味料,1,6.9
一次性用品,1,6.5
糖果,1,3
蜜饯,0.188,27.8
蔬菜,0.282,6.56
巧克力,1,6.8
蔬菜,0.244,5.8
凉拌熟食,0.56,20
香烟,10,14
袋装速食面,1,3
蔬菜,0.594,5.8
纸制品,1,3.7
蔬菜,0.374,7.6
常温乳品,12,5.5
五谷杂粮,1,32.9
五谷杂粮,3.788,4.2
蔬菜,0.54,1.98
蔬菜,0.144,15.6
即食熟制品,1,13.5
巧克力,1,8
洗护发用品,1,43.9
浴厕厨清洁剂,1,9.9
膨化点心,1,2.9
果冻,1,3.5
其它加工,0.63,2
冷冻火锅类,0.6,32.6
调味酱,1,3.9
加工豆类,1,2
饼干,1,4.7
袋装速食面,1,3
即食熟制品,1,2.7
蔬菜,0.34,7.8
糕点,1,6.9
水果,1.024,17.6
水果,0.646,11.98
膨化点心,1,4
蔬菜,0.878,2.58
酱菜类,1,6.7
电池配件,2,4.5
水果,1.282,17.6
冷藏肉制品,1,2.3
蔬菜,1,4.98
洗护发用品,1,47
水果,0.74,17.6
炒货,1,8.6
水果,0.458,25.8
蔬菜,0.882,2.56
卫生巾,1,5.9
冷藏肉制品,1,7.5
加工豆类,2,1.5
蔬菜,1.121,3.96
蔬菜,0.258,7.8
蔬菜,0.393,1.98
五谷杂粮,1.03,11.8
冷藏乳品,1,12.9
常温乳品,12,7.1
果冻,1,4.2
水果,1.888,9
果冻,1,4.5
洗护发用品,1,18.9
蔬菜,0.394,5.56
蔬菜,0.375,5.56
水果,1.954,2
冷冻汤圆,1,8.3
蔬菜,0.124,5.98
蔬菜,0.694,1.96
饼干,1,6.9
罐头,1,3.2
冷冻水饺,1,8.3
蔬菜,0.42,5.8
纸制品,1,17.7
纸制品,1,24.9
常温乳品,4,2.1
常温乳品,1,2.7
纸制品,1,11.7
一次性用品,1,3.9
蔬菜,0.356,6.56
口香糖,1,9.7
水果,2.486,17.8
糖果,1,4.2
啤酒,6,2.2
口腔卫生用品,1,9.9
洗护发用品,9,40
袋装速食面组,1,7.5
糕点,1,8.3
膨化点心,1,2.5
加工豆类,0.168,27.2
蔬菜,0.612,1.48
蔬菜,0.205,5.8
蔬菜,1.972,2.56
袋装速食面,1,0.5
蔬菜,0.384,9
蔬菜,0.688,1.96
蔬菜,0.662,7.6
蜜饯,2,2.7
调味油,1,7.6
蔬菜,0.306,9.6
蔬菜,0.36,7.6
水果,2.398,19.8
蔬菜,0.305,1.48
蔬菜,0.274,9
其它加工,0.23,2
炒货,0.064,110
加工豆类,2,1.5
奶粉,1,36
五谷杂粮,0.958,11.8
蛋类,1.576,6.78
凉拌熟食,0.27,20
加工豆类,0.332,9.96
蜜饯,1,4.2
果冻,1,4.2
水果,0.564,15.96
袋装速食面,1,3
冷藏乳品,1,12.9
炒货,1,8.7
水果,0.41,10
酱菜类,1,2.7
煮食面/粉,1,7.9
五谷杂粮,0.638,13.8
蔬菜,0.32,7.8
蔬菜,1.054,16
纸制品,1,17.9
冲饮品,1,3.2
外送面包糕点,1,2.3
膨化点心,1,5.9
纸制品,1,32.9
水果,3.214,10
口腔卫生用品,1,4
胶水胶带,1,8.3
胶水胶带,1,2.3
卫生巾,1,9.5
调味料,1,2.9
鸡产品,0.342,19.6
桶杯装速食面,1,5.5
猪肉,0.458,29.8
纸制品,1,24.9
巧克力,1,14.3
果汁饮料,1,7.9
调味酱,1,15.3
膨化点心,1,10.9
纸制品,1,15.9
调味酱,1,7.9
茶叶,1,28.7
一次性用品,1,1.5
调味酱,1,10.3
冲饮品,1,4.9
水果,0.452,10
水果,0.47,11.98
膨化点心,1,3.3
蔬菜,0.916,6.56
水果,0.37,10
口腔卫生用品,1,8.9
饼干,1,4.7
糕点,0.142,23.8
蔬菜,0.304,1.98
猪肉,0.001,19.6
蔬菜,0.413,3.96
糖果,0.24,25.6
蔬菜,0.68,1.98
加工豆类,0.176,27.2
糕点,0.154,27.8
洗衣用品,2,19.9
蔬菜,0.196,1.98
蛋类,0.904,6.78
蔬菜,0.794,12
水果,0.29,9.98
蔬菜,0.566,6.56
纸制品,1,15.5
蔬菜,0.732,9.96
蔬菜,0.37,9.6
膨化点心,1,2.4
膨化点心,1,7.9
袋装速食面,1,0.5
蔬菜,0.316,7.6
卫生巾,1,5.7
饼干,0.178,19.6
糖果,5,0.5
纸制品,1,1.7
膨化点心,0.126,27.8
蔬菜,0.392,2.56
炒货,1,3
凉拌熟食,0.218,20
饼干,1,3.7
水果,0.43,6.98
蜂蜜/面包酱,1,21.9
纸制品,1,15.9
冷藏肉制品,1,2.3
炒货,1,4.9
炒锅,1,10
煮食面/粉,1,7.9
液体调料,1,11.3
无糖食品,1,41
南北干货,0.622,6.8
蔬菜,0.166,1.98
食用油,1,59.9
酱菜类,1,7.3
糕点,1,14.3
盐/糖,1,9.9
蔬菜,0.434,6.56
卫生巾,1,4.9
葡萄/果酒,1,13.9
无糖食品,1,25
蛋类,0.904,6.78
常温肉制品,1,1.3
乳饮料,4,2.2
桶杯装速食面,1,5.5
蔬菜,1.548,1.96
炒货,0.124,110
口腔卫生用品,1,6.9
盐/糖,1,5.9
蔬菜,0.378,2.56
蔬菜,0.88,2.56
蔬菜,0.632,6
笔类,1,3
洗浴用品,1,4.9
女孩玩具,1,62
糕点,1,29.9
蔬菜,0.47,5.56
鸭产品,1,1.6
加工豆类,0.442,7.76
加工豆类,1,1.5
煮食面/粉,1,3.3
床品单/套件,1,17
炒货,0.08,105.8
男内衣裤,1,60
蔬菜,0.79,9.96
蔬菜,0.372,7.8
茶叶,1,22.7
调味料,0.104,23
蛋类,0.362,8.5
蔬菜,0.134,9
罐头,1,9.9
蔬菜,0.788,3.96
洗浴用品,1,22.9
蔬菜,0.764,3.96
盐/糖,1,2.3
纸制品,1,15.5
蜜饯,1,1
膨化点心,1,2.5
冷藏乳品,1,11.9
猪肉,0.494,19.8
蔬菜,0.48,5
冷藏料理,1,24.7
蔬菜,0.839,2.58
水果,1.836,3.18
冲调食品,1,24.3
蔬菜,0.242,3.96
猪肉,0.18,29.8
调味料,1,4.7
袋装速食面,4,1.3
炒货,0.55,11.8
无糖食品,0.402,18
即食熟制品,1,9.5
蔬菜,0.204,7.96
五谷杂粮,0.906,10.9
男袜,1,14.5
饼干,1,6.7
袋装速食面组,1,12.5
口香糖,1,10.9
一次性用品,1,3
水果,0.606,9.96
蔬菜,0.58,6.56
水果,0.312,23
炒货,0.128,110
香烟,10,10.5
酱菜类,4,0.5
糕点,0.37,19.6
调味料,1,2.7
常温肉制品,1,16.3
袋装速食面组,1,14.7
液体调料,1,1.9
蔬菜,0.79,2.58
炒货,1,16.9
猪肉,0.95,41.8
笔类,1,6.9
纸制品,1,3.9
猪肉,0.42,19.8
饼干,0.306,19.8
蔬菜,0.604,1.8
糖果,1,3.5
蛋类,0.778,6.78
液体调料,1,1.3
保鲜用品,1,8.9
蔬菜,0.36,7.8
炒货,1,4.3
果汁饮料,1,3
煮食面/粉,1,4.7
国产白酒,1,10.7
蔬菜,0.202,9
常温肉制品,1,13.3
洗衣用品,1,19.9
炒货,0.282,11.8
学生用品,1,4.7
蔬菜,0.291,3.96
糕点,1,7.9
袋装速食面组,1,14.7
蔬菜,0.438,16
饼干,1,5.7
五谷杂粮,1,24.9
凉拌熟食,0.36,35.6
蔬菜,0.402,5.56
纸制品,1,14.7
蔬菜,0.761,3.16
炒货,1,10.5
猪肉,0.778,27.8
蔬菜,0.808,2.56
酱菜类,1,1
凉拌熟食,0.91,20
无糖食品,1,11.8
打扫用品,1,12
常温乳品,12,7.1
饼干,1,4.5
水果,0.904,11.98
现制中式面点,0.51,6
盐/糖,1,2.3
猪肉,0.624,29.8
南北干货,0.212,89.8
食用油,1,32.9
蔬菜,0.177,5.98
蔬菜,1.452,2.56
常温乳品,12,5.5
调味料,1,6.7
女内衣裤,1,19
水果,0.56,15.9
饼干,1,4.5
蛋类,1.588,6.78
笔类,1,5
蔬菜,0.146,9
蔬菜,1.482,1.96
保温容器,1,49
蔬菜,0.144,7.47
食用油,1,59.9
卤制熟食,0.34,90
饼干,1,4.7
糖果,1,6.2
生活电器,1,69
猪肉,0.412,27.8
糕点,1,9.7
鸡产品,0.86,35.8
蔬菜,0.258,7.6
蔬菜,0.208,16.8
糕点,1,7.3
凉拌熟食,0.292,20
液体调料,1,1.1
蔬菜,0.218,5.8
酱菜类,1,3.3
加工豆类,1,1.5
蔬菜,0.436,1.98
现制中式面点,0.947,6
鸡产品,0.476,35.8
加工豆类,2,1.5
冷藏乳品,1,9.9
冷冻火锅类,0.458,32.6
冷藏乳品,1,15.6
卤制熟食,0.246,76
调味料,1,8.9
口香糖,1,5.2
饼干,1,3.5
蔬菜,0.266,9.6
乳饮料,1,5
纸制品,1,10.9
纸制品,1,14.5
蔬菜,0.214,6.56
加工豆类,0.12,27.2
调味油,1,6.9
冷藏肉制品,1,16.5
膨化点心,1,8.5
水果,1.142,11.98
蔬菜,1.164,12
一次性用品,1,2
纸制品,1,10.9
糕点,0.368,39.6
猪肉,1.122,19.8
糕点,0.214,23.8
卫生巾,1,4.7
食用油,1,85.9
膨化点心,1,4.5
纸制品,1,17.7
膨化点心,1,2.9
即食熟制品,1,10.9
蔬菜,0.636,3.96
现制中式面点,4,0.5
蔬菜,0.15,9.6
笔类,1,10
蔬菜,1.084,3.96
蛋类,1.6,6.78
蔬菜,0.72,5.8
蛋类,1.078,19.8
水果,0.674,11.98
冷藏乳品,1,5.6
常温乳品,4,2
袋装速食面组,1,21.8
糕点,0.322,15.8
罐头,1,8.9
蔬菜,0.224,9.6
蛋类,0.888,6.78
五谷杂粮,2,21.9
加工豆类,0.128,27.2
五谷杂粮,4.552,4.2
调味料,0.156,26
洗衣用品,1,15.9
酱菜类,1,3.3
水果,0.618,30
猪肉,0.926,35
糕点,0.248,49.8
水果,1.208,5.96
常温乳品,12,3.8
膨化点心,1,5.9
蛋类,0.822,6.78
纸制品,1,14.5
液体调料,1,3.9
冷藏乳品,1,12.9
纸制品,1,14.7
蔬菜,0.462,12
蛋类,0.802,6.78
糕点,2,10.5
糕点,1,6.7
猪肉,1.106,41.8
蔬菜,0.556,5.8
蔬菜,0.208,9
水果,0.965,5.96
饼干,1,3.7
纸尿裤,1,33.9
蔬菜,1.14,1.48
洗衣用品,1,9.9
盐/糖,1,2.3
冷藏乳品,1,4.5
猪肉,0.668,29.8
加工豆类,0.202,21.6
膨化点心,1,2.8
蔬菜,0.86,2.58
酱菜类,3,0.5
卤制熟食,0.13,80
蔬菜,1.048,1.98
加工豆类,0.49,12
蔬菜,0.304,9
糖果,1,1.7
卫生巾,1,6.3
冰鲜水产,0.754,30
蔬菜,0.18,7.47
加工豆类,0.176,9.96
冷冻汤圆,1,14.3
蔬菜,0.849,1.8
蔬菜,1,4.98
常温肉制品,1,13.3
饼干,1,6.7
饼干,1,4.3
国产白酒,1,19.3
蔬菜,2,24
南北干货,1,5.7
纸制品,1,6.9
蛋类,1.78,6.78
调味酱,1,7.9
饼干,1,3.9
冷藏乳品,1,12.8
调味酱,1,7.9
糕点,1,4.5
饼干,1,3.5
鸡产品,1.008,35.8
食用油,1,109
猪肉,1.156,41.8
工具,1,15
蔬菜,0.43,12
碳酸饮料,1,3
炒货,1,6.5
冷藏肉制品,1,19.3
水果,0.708,17.6
液体调料,1,1
膨化点心,1,3.8
蔬菜,0.388,5.6
蔬菜,0.406,18
纸制品,1,14.7
饼干,1,6.7
饼干,0.232,59.8
保养用品,1,7.9
南北干货,1,17.3
蔬菜,0.382,16.8
冷冻火锅类,0.908,32.6
猪肉,0.772,41.8
膨化点心,1,2.9
常温乳品,12,7.1
蛋类,0.87,6.78
调味料,1,2.9
蔬菜,0.908,2.56
蜜饯,0.424,25.8
炒货,1,21.9
五谷杂粮,1,35.9
炒货,1,12.9
口腔卫生用品,1,7.9
水果,1.032,9.98
饼干,0.294,59.8
水果,2.176,5.96
糖果,2,0.5
纸制品,1,15.9
国产白酒,1,9.3
常温乳品,16,2.8
洗衣用品,1,7.9
卫生巾,1,4.7
液体调料,1,12.9
南北干货,0.35,21.6
蔬菜,0.193,5.56
鸭产品,1.238,11.8
卫生巾,1,5.9
液体调料,1,6.9
猪肉,0.776,19.8
酱菜类,1,2.7
冷冻水饺,1,10.3
口腔卫生用品,1,9.9
冷藏乳品,1,12.8
纸制品,1,14.5
蛋类,0.844,6.78
糕点,0.4,19.6
